Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestCase,Chrome 72.0.3626.119,,2019-03-06 13:10:30,2019-03-06 13:10:30,0.001s,PASSED
"openBrowser("""")",Chrome 72.0.3626.119,,2019-03-06 13:10:30,2019-03-06 13:10:32,1.758s,PASSED
"navigateToUrl(""https://www.bigbasket.com/"")",Chrome 72.0.3626.119,,2019-03-06 13:10:32,2019-03-06 13:10:37,4.898s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_Login""))",Chrome 72.0.3626.119,,2019-03-06 13:10:37,2019-03-06 13:10:37,0.223s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_OR_email""), ""nivedita.hbti@gmail.com"")",Chrome 72.0.3626.119,,2019-03-06 13:10:37,2019-03-06 13:10:38,0.948s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Please enter valid email""), ""LqVTzjb8H0GS29zWb5N07g=="")",Chrome 72.0.3626.119,,2019-03-06 13:10:38,2019-03-06 13:10:38,0.318s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/button_LOGIN""))",Chrome 72.0.3626.119,,2019-03-06 13:10:38,2019-03-06 13:10:38,0.148s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""), 15)",Chrome 72.0.3626.119,,2019-03-06 13:10:38,2019-03-06 13:10:41,3.294s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.119,,2019-03-06 13:10:41,2019-03-06 13:10:43,2.006s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""))",Chrome 72.0.3626.119,,2019-03-06 13:10:43,2019-03-06 13:10:44,0.100s,PASSED
"click(findTestObject(""Object Repository/BigBasket/OrderSummary/UserNivedita_MyOrders""))",Chrome 72.0.3626.119,,2019-03-06 13:10:44,2019-03-06 13:10:45,1.398s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.119,,2019-03-06 13:10:45,2019-03-06 13:10:45,0.018s,PASSED
"click(findTestObject(""Object Repository/BigBasket/OrderSummary/OrderSummary_MyOrders""))",Chrome 72.0.3626.119,,2019-03-06 13:10:45,2019-03-06 13:10:47,1.747s,PASSED
"deliveryStatusOfFirstElement = findWebElements(findTestObject(""Object Repository/BigBasket/OrderSummary/PastOrders_Header_DeliveryStatus""), 15).get(1)",Chrome 72.0.3626.119,,2019-03-06 13:10:47,2019-03-06 13:10:47,0.054s,PASSED
deliveryStatus = deliveryStatusOfFirstElement.getText(),Chrome 72.0.3626.119,,2019-03-06 13:10:47,2019-03-06 13:10:47,0.049s,PASSED
"println(""delivery Status is : "" + deliveryStatus)",Chrome 72.0.3626.119,,2019-03-06 13:10:47,2019-03-06 13:10:47,0.001s,PASSED
"assert deliveryStatus.equals(""Delivered on"")",Chrome 72.0.3626.119,,2019-03-06 13:10:47,2019-03-06 13:10:47,0.001s,PASSED
"deliveryDateAndTimeOfFirstElement = findWebElements(findTestObject(""Object Repository/BigBasket/OrderSummary/PastOrders_Header_DeliveryDateTime""), 15).get(1)",Chrome 72.0.3626.119,,2019-03-06 13:10:47,2019-03-06 13:10:47,0.045s,PASSED
