Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"deliveryDateAndTimeOfFirstElement = findWebElements(findTestObject(""Object Repository/BigBasket/OrderSummary/PastOrders_Header_DeliveryDateTime""), 15).get(1)",Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.057s,PASSED
deliveryDateAndTime = deliveryDateAndTimeOfFirstElement.getText(),Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.030s,PASSED
"println(""Delivery date and time is : "" + deliveryDateAndTime)",Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.001s,PASSED
driver = getWebDriver(),Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.001s,PASSED
",'Order ID: ')]/a[contains(@href,'$var1')])).isDisplayed()",Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.050s,PASSED
"OrderAmount = Double.parseDouble(replace(""Rs "", """").trim())",Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.081s,PASSED
"println(""Order Amount "" + OrderAmount)",Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.001s,PASSED
"println(""GlobalVariable.TotalPayableAmount : ...  "" + TotalPayableAmount)",Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.001s,PASSED
assert OrderAmount == TotalPayableAmount,Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.003s,FAILED
Start listener action : sampleAfterTestCase,Chrome 72.0.3626.109,,2019-02-25 18:08:20,2019-02-25 18:08:20,0.002s,PASSED
