Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/div_ QuantityAddRemove""), 10)",Chrome 72.0.3626.121,,2019-03-07 13:07:52,2019-03-07 13:07:54,1.366s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/div_ProductPriceRs""), 10)",Chrome 72.0.3626.121,,2019-03-07 13:07:54,2019-03-07 13:07:54,0.037s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/SubTotalInRs""), 10)",Chrome 72.0.3626.121,,2019-03-07 13:07:54,2019-03-07 13:07:54,0.041s,PASSED
"price = getText(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/SubTotalInRs""))",Chrome 72.0.3626.121,,2019-03-07 13:07:54,2019-03-07 13:07:54,0.067s,PASSED
"println(""Price is : "" + price)",Chrome 72.0.3626.121,,2019-03-07 13:07:54,2019-03-07 13:07:54,0.001s,PASSED
closeBrowser(),Chrome 72.0.3626.121,,2019-03-07 13:07:54,2019-03-07 13:07:54,0.232s,PASSED
Start listener action : sampleAfterTestCase,Chrome 72.0.3626.121,,2019-03-07 13:07:54,2019-03-07 13:07:54,0.003s,PASSED
,,,,,,
Test Cases/BigBasket/BasketToCheckout,Chrome 72.0.3626.121,,2019-03-07 13:07:54,2019-03-07 13:09:37,1m - 43.335s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 72.0.3626.121,,2019-03-07 13:07:54,2019-03-07 13:07:54,0.004s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-07 13:07:55,2019-03-07 13:07:57,1.890s,PASSED
"navigateToUrl(""https://www.bigbasket.com/"")",Chrome 72.0.3626.121,,2019-03-07 13:07:57,2019-03-07 13:08:04,6.956s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_Login""))",Chrome 72.0.3626.121,,2019-03-07 13:08:04,2019-03-07 13:08:04,0.363s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_OR_email""), ""nivedita.hbti@gmail.com"")",Chrome 72.0.3626.121,,2019-03-07 13:08:04,2019-03-07 13:08:05,1.333s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Please enter valid email""), ""LqVTzjb8H0GS29zWb5N07g=="")",Chrome 72.0.3626.121,,2019-03-07 13:08:05,2019-03-07 13:08:06,0.561s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/button_LOGIN""))",Chrome 72.0.3626.121,,2019-03-07 13:08:06,2019-03-07 13:08:06,0.143s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:08:06,2019-03-07 13:08:13,7.400s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Shop for Rs.or moreand g""), ""Daal"")",Chrome 72.0.3626.121,,2019-03-07 13:08:13,2019-03-07 13:08:14,0.877s,PASSED
Thread.sleep(1000),Chrome 72.0.3626.121,,2019-03-07 13:08:14,2019-03-07 13:08:15,1.007s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.121,,2019-03-07 13:08:15,2019-03-07 13:08:15,0.035s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/SearchIcon""))",Chrome 72.0.3626.121,,2019-03-07 13:08:15,2019-03-07 13:08:19,3.789s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.121,,2019-03-07 13:08:19,2019-03-07 13:08:23,3.674s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/btn_ADD_item""), 10)",Chrome 72.0.3626.121,,2019-03-07 13:08:23,2019-03-07 13:08:23,0.479s,PASSED
"ele = findWebElements(findTestObject(""Object Repository/BigBasket/Basket/ADD button""), 15).get(1)",Chrome 72.0.3626.121,This is ADD button in Key word search results to add product to basket,2019-03-07 13:08:23,2019-03-07 13:08:23,0.066s,PASSED
"println(""ele............."" + ele)",Chrome 72.0.3626.121,,2019-03-07 13:08:23,2019-03-07 13:08:23,0.001s,PASSED
driver = getWebDriver(),Chrome 72.0.3626.121,,2019-03-07 13:08:23,2019-03-07 13:08:23,0.000s,PASSED
jse = driver,Chrome 72.0.3626.121,,2019-03-07 13:08:23,2019-03-07 13:08:23,0.000s,PASSED
"jse.executeScript(""arguments[0].click()"", ele)",Chrome 72.0.3626.121,,2019-03-07 13:08:23,2019-03-07 13:08:23,0.072s,PASSED
Thread.sleep(3000),Chrome 72.0.3626.121,,2019-03-07 13:08:23,2019-03-07 13:08:26,3.006s,PASSED
"bigBasketLogo = driver.findElement(By.xpath(""//div[@id='st-trigger-effects']/a[@title='Bigbasket']""))",Chrome 72.0.3626.121,,2019-03-07 13:08:26,2019-03-07 13:08:26,0.036s,PASSED
"jse.executeScript(""arguments[0].click()"", bigBasketLogo)",Chrome 72.0.3626.121,,2019-03-07 13:08:26,2019-03-07 13:08:32,6.006s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.121,,2019-03-07 13:08:32,2019-03-07 13:08:33,0.034s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""))",Chrome 72.0.3626.121,,2019-03-07 13:08:33,2019-03-07 13:08:33,0.244s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_My Basket No Items""))",Chrome 72.0.3626.121,,2019-03-07 13:08:33,2019-03-07 13:08:34,1.545s,FAILED
waitForPageLoad(15),Chrome 72.0.3626.121,,2019-03-07 13:08:34,2019-03-07 13:08:34,0.016s,PASSED
"items = getText(findTestObject(""Object Repository/BigBasket/Basket_CheckingOut/Page_Best Online Grocery Store in I/Basket_CountNumberOfItemsinBasket""))",Chrome 72.0.3626.121,,2019-03-07 13:08:34,2019-03-07 13:09:37,1m - 2.938s,FAILED
count = Integer.parseInt(items.trim()),Chrome 72.0.3626.121,,2019-03-07 13:09:37,2019-03-07 13:09:37,0.015s,FAILED
Start listener action : sampleAfterTestCase,Chrome 72.0.3626.121,,2019-03-07 13:09:37,2019-03-07 13:09:37,0.002s,PASSED
,,,,,,
Test Cases/BigBasket/CheckOut,Chrome 72.0.3626.121,,2019-03-07 13:09:37,2019-03-07 13:10:36,58.456s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 72.0.3626.121,,2019-03-07 13:09:37,2019-03-07 13:09:37,0.005s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-07 13:09:38,2019-03-07 13:09:40,2.096s,PASSED
"navigateToUrl(""https://www.bigbasket.com/"")",Chrome 72.0.3626.121,,2019-03-07 13:09:40,2019-03-07 13:09:47,6.524s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_Login""))",Chrome 72.0.3626.121,,2019-03-07 13:09:47,2019-03-07 13:09:47,0.416s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_OR_email""), ""nivedita.hbti@gmail.com"")",Chrome 72.0.3626.121,,2019-03-07 13:09:47,2019-03-07 13:09:48,1.390s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Please enter valid email""), ""LqVTzjb8H0GS29zWb5N07g=="")",Chrome 72.0.3626.121,,2019-03-07 13:09:48,2019-03-07 13:09:49,0.646s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/button_LOGIN""))",Chrome 72.0.3626.121,,2019-03-07 13:09:49,2019-03-07 13:09:49,0.353s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:09:49,2019-03-07 13:09:59,9.632s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Shop for Rs.or moreand g""), ""Daal"")",Chrome 72.0.3626.121,,2019-03-07 13:09:59,2019-03-07 13:10:00,1.262s,PASSED
Thread.sleep(1000),Chrome 72.0.3626.121,,2019-03-07 13:10:00,2019-03-07 13:10:01,1.005s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.121,,2019-03-07 13:10:01,2019-03-07 13:10:01,0.010s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/SearchIcon""))",Chrome 72.0.3626.121,,2019-03-07 13:10:01,2019-03-07 13:10:09,7.357s,PASSED
waitForPageLoad(10),Chrome 72.0.3626.121,,2019-03-07 13:10:09,2019-03-07 13:10:09,0.298s,PASSED
"scrollToElement(findTestObject(""Object Repository/Page_Best Online Grocery Store in I/btn_ADD_item""), 10)",Chrome 72.0.3626.121,,2019-03-07 13:10:09,2019-03-07 13:10:09,0.056s,PASSED
"ele = findWebElements(findTestObject(""Object Repository/BigBasket/Basket/ADD button""), 15).get(1)",Chrome 72.0.3626.121,,2019-03-07 13:10:09,2019-03-07 13:10:09,0.077s,PASSED
"println(""ele............."" + ele)",Chrome 72.0.3626.121,,2019-03-07 13:10:09,2019-03-07 13:10:09,0.001s,PASSED
driver = getWebDriver(),Chrome 72.0.3626.121,,2019-03-07 13:10:09,2019-03-07 13:10:09,0.001s,PASSED
jse = driver,Chrome 72.0.3626.121,,2019-03-07 13:10:09,2019-03-07 13:10:09,0.001s,PASSED
"jse.executeScript(""arguments[0].click()"", ele)",Chrome 72.0.3626.121,,2019-03-07 13:10:09,2019-03-07 13:10:09,0.048s,PASSED
Thread.sleep(3000),Chrome 72.0.3626.121,,2019-03-07 13:10:09,2019-03-07 13:10:12,3.005s,PASSED
"bigBasketLogo = driver.findElement(By.xpath(""//div[@id='st-trigger-effects']/a[@title='Bigbasket']""))",Chrome 72.0.3626.121,,2019-03-07 13:10:12,2019-03-07 13:10:12,0.028s,PASSED
"jse.executeScript(""arguments[0].click()"", bigBasketLogo)",Chrome 72.0.3626.121,,2019-03-07 13:10:12,2019-03-07 13:10:16,4.107s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.121,,2019-03-07 13:10:16,2019-03-07 13:10:16,0.074s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""))",Chrome 72.0.3626.121,,2019-03-07 13:10:16,2019-03-07 13:10:17,0.565s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_My Basket No Items""))",Chrome 72.0.3626.121,,2019-03-07 13:10:17,2019-03-07 13:10:27,10.514s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.121,,2019-03-07 13:10:27,2019-03-07 13:10:27,0.012s,PASSED
"scrollToElement(findTestObject(""BigBasket/Basket/CHECKOUT""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:10:27,2019-03-07 13:10:27,0.056s,PASSED
"findWebElement(findTestObject(""BigBasket/Basket/CHECKOUT""), 15).click()",Chrome 72.0.3626.121,,2019-03-07 13:10:27,2019-03-07 13:10:28,0.191s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.121,,2019-03-07 13:10:28,2019-03-07 13:10:28,0.019s,PASSED
"verifyElementPresent(findTestObject(""BigBasket/Checkout/Checkout_DeliveryAddressIcon""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:10:28,2019-03-07 13:10:30,2.481s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_DeliveryAddressHeading""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:10:30,2019-03-07 13:10:30,0.084s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_DeliveryAddress""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:10:30,2019-03-07 13:10:30,0.062s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_Button_Change""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:10:30,2019-03-07 13:10:30,0.046s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_DeliveryOptionsHeading""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:10:30,2019-03-07 13:10:30,0.112s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_DefaultDeliveryOptionHeading""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:10:30,2019-03-07 13:10:32,1.616s,PASSED
"verifyElementPresent(findTestObject(""BigBasket/Checkout/Checkout_ShipmentDeliveryCharge""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:10:32,2019-03-07 13:10:32,0.030s,PASSED
"BasketValue = Integer.parseInt(getText(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_BasketValue"")))",Chrome 72.0.3626.121,,2019-03-07 13:10:32,2019-03-07 13:10:32,0.052s,PASSED
"println(""BasketValue ... "" + BasketValue)",Chrome 72.0.3626.121,,2019-03-07 13:10:32,2019-03-07 13:10:32,0.001s,PASSED
if (BasketValue < 1000),Chrome 72.0.3626.121,,2019-03-07 13:10:32,2019-03-07 13:10:32,0.057s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.121,,2019-03-07 13:10:32,2019-03-07 13:10:32,0.014s,PASSED
"click(findTestObject(""BigBasket/Checkout/Checkout_DefaultDeliverySlotDropDown""))",Chrome 72.0.3626.121,,2019-03-07 13:10:32,2019-03-07 13:10:32,0.141s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 13:10:32,2019-03-07 13:10:34,2.005s,PASSED
"selectAnotherSlot = findWebElements(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_DefaultDeliverySelectAnotherSlot""), 15).get(1)",Chrome 72.0.3626.121,,2019-03-07 13:10:34,2019-03-07 13:10:34,0.026s,PASSED
selectAnotherSlot.click(),Chrome 72.0.3626.121,,2019-03-07 13:10:34,2019-03-07 13:10:35,0.078s,PASSED
Thread.sleep(1000),Chrome 72.0.3626.121,,2019-03-07 13:10:35,2019-03-07 13:10:36,1.006s,PASSED
"DeliveryCharges = getText(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_OrderSummary_DeliveryCharge""))",Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.055s,PASSED
DeliveryChargesApplied = 0,Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.000s,PASSED
if (BasketValue >= 1000),Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.000s,PASSED
else,Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.002s,PASSED
"println(""DeliveryChargesApplied... "" + DeliveryChargesApplied)",Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.001s,PASSED
"SettleBBBalance = Integer.parseInt(replace(""Rs "", """").trim())",Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.060s,PASSED
"println(""SettleBBBalance.... "" + SettleBBBalance)",Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.001s,PASSED
CalculatedTotalPayableAmount = BasketValue + DeliveryChargesApplied + SettleBBBalance,Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.001s,PASSED
"TotalPayableAmount = Integer.parseInt(getText(findTestObject(""Object Repository/BigBasket/Checkout/Checkout_OrderSummary_TotalAmountPayable"")))",Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.089s,PASSED
"println(""GlobalVariable.TotalPayableAmount"" + TotalPayableAmount)",Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.002s,PASSED
assert TotalPayableAmount == CalculatedTotalPayableAmount,Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.006s,FAILED
Start listener action : sampleAfterTestCase,Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.002s,PASSED
,,,,,,
Test Cases/BigBasket/Order Summary/OrderSummary,Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:11:08,32.736s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 72.0.3626.121,,2019-03-07 13:10:36,2019-03-07 13:10:36,0.005s,PASSED
"openBrowser("""")",Chrome 72.0.3626.121,,2019-03-07 13:10:37,2019-03-07 13:10:40,2.591s,PASSED
"navigateToUrl(""https://www.bigbasket.com/"")",Chrome 72.0.3626.121,,2019-03-07 13:10:40,2019-03-07 13:10:47,7.288s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/a_Login""))",Chrome 72.0.3626.121,,2019-03-07 13:10:47,2019-03-07 13:10:47,0.583s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_OR_email""), ""nivedita.hbti@gmail.com"")",Chrome 72.0.3626.121,,2019-03-07 13:10:47,2019-03-07 13:10:50,2.192s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/input_Please enter valid email""), ""LqVTzjb8H0GS29zWb5N07g=="")",Chrome 72.0.3626.121,,2019-03-07 13:10:50,2019-03-07 13:10:50,0.726s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/button_LOGIN""))",Chrome 72.0.3626.121,,2019-03-07 13:10:50,2019-03-07 13:10:51,0.209s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""), 15)",Chrome 72.0.3626.121,,2019-03-07 13:10:51,2019-03-07 13:11:01,10.461s,PASSED
Thread.sleep(2000),Chrome 72.0.3626.121,,2019-03-07 13:11:01,2019-03-07 13:11:03,2.007s,PASSED
"click(findTestObject(""Object Repository/Page_Online Grocery Shopping and On/span_UserAccount""))",Chrome 72.0.3626.121,,2019-03-07 13:11:03,2019-03-07 13:11:03,0.256s,PASSED
"click(findTestObject(""Object Repository/BigBasket/OrderSummary/UserNivedita_MyOrders""))",Chrome 72.0.3626.121,,2019-03-07 13:11:03,2019-03-07 13:11:07,3.667s,PASSED
waitForPageLoad(15),Chrome 72.0.3626.121,,2019-03-07 13:11:07,2019-03-07 13:11:07,0.352s,PASSED
"click(findTestObject(""Object Repository/BigBasket/OrderSummary/OrderSummary_MyOrders""))",Chrome 72.0.3626.121,,2019-03-07 13:11:07,2019-03-07 13:11:08,0.597s,PASSED
"deliveryStatusOfFirstElement = findWebElements(findTestObject(""Object Repository/BigBasket/OrderSummary/PastOrders_Header_DeliveryStatus""), 15).get(1)",Chrome 72.0.3626.121,,2019-03-07 13:11:08,2019-03-07 13:11:08,0.118s,PASSED
deliveryStatus = deliveryStatusOfFirstElement.getText(),Chrome 72.0.3626.121,,2019-03-07 13:11:08,2019-03-07 13:11:08,0.072s,PASSED
"println(""delivery Status is : "" + deliveryStatus)",Chrome 72.0.3626.121,,2019-03-07 13:11:08,2019-03-07 13:11:08,0.001s,PASSED
"assert deliveryStatus.equals(""Delivered on"")",Chrome 72.0.3626.121,,2019-03-07 13:11:08,2019-03-07 13:11:08,0.019s,PASSED
"deliveryDateAndTimeOfFirstElement = findWebElements(findTestObject(""Object Repository/BigBasket/OrderSummary/PastOrders_Header_DeliveryDateTime""), 15).get(1)",Chrome 72.0.3626.121,,2019-03-07 13:11:08,2019-03-07 13:11:08,0.064s,PASSED
deliveryDateAndTime = deliveryDateAndTimeOfFirstElement.getText(),Chrome 72.0.3626.121,,2019-03-07 13:11:08,2019-03-07 13:11:08,0.173s,PASSED
"println(""Delivery date and time is : "" + deliveryDateAndTime)",Chrome 72.0.3626.121,,2019-03-07 13:11:08,2019-03-07 13:11:08,0.005s,PASSED
driver = getWebDriver(),Chrome 72.0.3626.121,,2019-03-07 13:11:08,2019-03-07 13:11:08,0.001s,PASSED
